,CAMIS,ZIPCODE,CUISINE DESCRIPTION,GRADE,ClosestWorkingTankDis,ClosestBadTankDis,BORO_Bronx,BORO_Brooklyn,BORO_Manhattan,BORO_Queens,BORO_Staten Island,RESULT,Pop,White,Black,Hispanic,Native,Asian,Inc,Unemp
131,40369641,2.823045267489712,2.828252788104089,3.0,2.459650564247604,9.269811036229752,1.0,0.0,0.0,0.0,0.0,0.0,4439.0,68.2,0.5,25.9,0.0,4.7,38802.0,7.4
132,40369667,2.688581314878893,2.91324028668427,3.0,0.3462099687225922,5.4352155592285,0.0,1.0,0.0,0.0,0.0,1.0,4437.0,15.5,59.4,13.4,0.0,2.1,14676.0,12.9
133,40369669,2.77972027972028,2.91324028668427,3.0,0.306244539155552,8.126299283884245,1.0,0.0,0.0,0.0,0.0,0.0,4582.0,7.4,36.5,48.7,0.0,4.7,17652.0,16.7
134,40369878,2.802474591250552,2.804656538969617,3.0,0.0689609993903217,1.151161687310854,0.0,0.0,1.0,0.0,0.0,0.0,6264.0,77.4,3.7,5.5,0.0,9.5,68694.0,3.4
135,40369940,2.791741472172352,2.834724483081079,3.0,0.0259522467964991,1.8900375028886025,0.0,0.0,1.0,0.0,0.0,0.0,1952.0,88.0,0.0,2.8,0.0,8.1,137338.0,3.0
136,40369958,2.801546391752577,2.9373881932021466,3.0,0.0287448245995358,0.0647376050697659,0.0,0.0,1.0,0.0,0.0,0.0,7306.0,60.1,2.4,10.0,0.0,25.4,101494.0,2.2
137,40369983,2.6817733990147783,2.834724483081079,3.0,0.6699929599635633,6.839597117670885,0.0,0.0,0.0,1.0,0.0,0.0,4616.0,35.6,13.1,19.0,0.0,28.0,13313.0,13.7
138,40370150,2.7077464788732395,2.834724483081079,3.0,0.8571048152860822,10.112288480617622,1.0,0.0,0.0,0.0,0.0,0.0,2031.0,87.8,0.4,11.5,0.0,0.3,31885.0,9.3
139,40370168,2.797155688622754,2.834724483081079,3.0,0.1095431022867893,0.8547984103529075,0.0,0.0,1.0,0.0,0.0,0.0,2666.0,79.3,2.2,7.8,0.0,8.8,117725.0,3.4
140,40370238,2.7737789203084837,2.91324028668427,3.0,0.8498718516591903,1.4634653986279598,0.0,0.0,0.0,1.0,0.0,0.0,7894.0,23.3,1.4,33.1,0.4,38.7,18744.0,10.2
141,40370356,2.829004329004329,2.9132402866842697,3.0,5.484971735367577,13.488641024989994,0.0,0.0,0.0,0.0,1.0,0.0,1972.0,84.0,1.3,7.2,0.4,5.8,43401.0,7.9
142,40370436,2.790192926045016,2.804656538969617,3.0,0.0050420371262343,0.4848211082213245,0.0,0.0,1.0,0.0,0.0,0.0,5045.0,80.8,2.0,6.3,0.0,10.1,104572.0,4.9
143,40370463,2.777660695468915,2.834724483081079,3.0,0.0276290050547294,1.4418011285146688,0.0,0.0,1.0,0.0,0.0,0.0,4467.0,88.1,0.2,4.9,0.8,1.9,209894.0,1.9
144,40370507,2.77466433158202,2.834724483081079,1.0,0.0436716284771639,1.3534771048818923,0.0,0.0,1.0,0.0,0.0,0.0,7413.0,69.1,6.8,9.7,0.1,13.8,80750.0,8.3
145,40370766,2.801546391752577,2.834724483081079,3.0,0.0318543174949145,0.093571965876729,0.0,0.0,1.0,0.0,0.0,0.0,1683.0,74.2,1.3,13.6,0.4,7.5,103118.0,3.6
146,40370781,2.905311778290993,2.9132402866842697,3.0,1.052501702901027,6.649768862377104,0.0,0.0,0.0,1.0,0.0,0.0,3714.0,60.1,1.8,23.1,0.0,13.5,28987.0,11.1
147,40370856,2.802474591250552,2.834724483081079,3.0,0.09351896141991,1.2813127096840913,0.0,0.0,1.0,0.0,0.0,0.0,6264.0,77.4,3.7,5.5,0.0,9.5,68694.0,3.4
148,40370917,2.735474006116208,2.91324028668427,3.0,0.4576389021369004,6.408625380154128,0.0,1.0,0.0,0.0,0.0,1.0,4274.0,1.5,86.2,11.8,0.0,0.0,19849.0,11.3
149,40370939,2.7974193548387096,2.804656538969617,3.0,0.2506472965843056,1.3826365580274045,0.0,0.0,0.0,1.0,0.0,1.0,1655.0,45.6,1.9,20.0,0.0,29.5,74751.0,6.9
150,40371454,2.818045112781955,2.834724483081079,3.0,0.0525386642597277,1.1459808270683765,0.0,0.0,1.0,0.0,0.0,0.0,8192.0,61.2,4.3,19.3,0.0,12.6,54804.0,7.1
151,40371718,2.7100500577589526,2.834724483081079,3.0,0.0665019393146753,1.5408436365322935,0.0,0.0,1.0,0.0,0.0,1.0,3755.0,41.7,2.9,29.3,0.0,23.7,38772.0,5.5
152,40371805,2.784405824330672,2.843806104129264,3.0,0.1589724574970467,1.3825032763555938,0.0,0.0,1.0,0.0,0.0,1.0,5677.0,83.3,1.6,9.5,0.0,4.9,99274.0,6.2
153,40372196,2.88517745302714,2.9132402866842697,3.0,0.4689598187086217,7.186164591980343,1.0,0.0,0.0,0.0,0.0,0.0,1969.0,52.9,4.5,39.9,1.8,0.6,22967.0,9.3
154,40372262,2.784405824330672,2.863381160324392,3.0,0.054952401016511,1.6596086544899318,0.0,0.0,1.0,0.0,0.0,0.0,5599.0,81.4,1.4,8.5,0.0,7.4,114729.0,4.2
155,40372417,2.817622950819672,2.804656538969617,3.0,0.0354408202135328,1.5759253185622666,0.0,0.0,1.0,0.0,0.0,0.0,7671.0,84.9,1.4,5.1,0.0,7.4,141682.0,5.5
156,40372466,2.831124894276854,2.834724483081079,3.0,0.0275147789830312,0.6070574844787084,0.0,0.0,1.0,0.0,0.0,0.0,982.0,72.8,2.2,7.1,0.0,17.8,118143.0,6.2
157,40372596,2.688581314878893,2.778830963665087,3.0,0.321797702472564,5.116784685518712,0.0,1.0,0.0,0.0,0.0,0.0,2899.0,4.9,87.4,6.7,0.0,1.0,17753.0,15.8
158,40372618,2.7547169811320757,2.91324028668427,3.0,0.5301052242910458,9.799583837607186,0.0,0.0,0.0,1.0,0.0,1.0,6827.0,0.7,86.8,9.1,0.0,2.3,27476.0,11.2
159,40372631,2.778688524590164,2.7798186201354604,3.0,0.3372100018684733,5.555063870236727,1.0,0.0,0.0,0.0,0.0,0.0,7610.0,0.0,30.2,69.6,0.0,0.2,12152.0,11.4
160,40372971,2.7959025898724392,2.834724483081079,3.0,0.0489108239753808,0.331069659783226,0.0,0.0,1.0,0.0,0.0,0.0,1683.0,74.2,1.3,13.6,0.4,7.5,103118.0,3.6
161,40373113,2.831124894276854,2.834724483081079,3.0,0.0004666852295635,0.7107344203655542,0.0,0.0,1.0,0.0,0.0,0.0,982.0,72.8,2.2,7.1,0.0,17.8,118143.0,6.2
162,40373118,2.829004329004329,2.834724483081079,3.0,5.519523896025979,13.51223163557808,0.0,0.0,0.0,0.0,1.0,0.0,1972.0,84.0,1.3,7.2,0.4,5.8,43401.0,7.9
163,40373462,2.790192926045016,2.804656538969617,3.0,0.0159723832718132,0.6755121969337334,0.0,0.0,1.0,0.0,0.0,0.0,5045.0,80.8,2.0,6.3,0.0,10.1,104572.0,4.9
164,40373500,2.831124894276854,2.6753664640686448,3.0,0.0807272339157575,0.8732339107635331,0.0,0.0,1.0,0.0,0.0,0.0,2775.0,59.9,4.1,17.9,0.0,16.0,88608.0,4.4
165,40373656,2.8180542563143125,2.9373881932021466,3.0,0.0244291225101252,0.771367294572855,0.0,0.0,1.0,0.0,0.0,0.0,2054.0,44.1,2.3,7.1,0.0,41.2,85826.0,7.3
166,40373669,2.790192926045016,2.834724483081079,3.0,0.0281905488798316,0.6299781109911914,0.0,0.0,1.0,0.0,0.0,0.0,8032.0,69.2,3.5,6.3,0.0,18.8,93503.0,6.9
167,40373794,2.688116486613433,2.8146341463414632,3.0,0.6738525601568851,1.8331230418952809,0.0,0.0,0.0,1.0,0.0,0.0,6605.0,14.7,1.4,29.5,0.0,54.0,20355.0,7.9
168,40373888,2.802474591250552,2.804656538969617,2.0,0.1013220347770255,1.3015064212326724,0.0,0.0,1.0,0.0,0.0,0.0,6264.0,77.4,3.7,5.5,0.0,9.5,68694.0,3.4
169,40373912,2.802474591250552,2.834724483081079,3.0,0.0774070601110626,1.22883273636776,0.0,0.0,1.0,0.0,0.0,0.0,6264.0,77.4,3.7,5.5,0.0,9.5,68694.0,3.4
170,40373937,2.881025641025641,2.714226260664493,3.0,0.0535343242502286,1.3318667545309415,0.0,0.0,1.0,0.0,0.0,0.0,5934.0,78.1,0.9,7.3,0.1,11.9,138838.0,4.3
171,40374088,2.818045112781955,2.6834381551362685,3.0,0.032622105731829,0.8492400999057538,0.0,0.0,1.0,0.0,0.0,0.0,2775.0,59.9,4.1,17.9,0.0,16.0,88608.0,4.4
172,40374136,2.823045267489712,2.828252788104089,3.0,2.458603216726201,9.268671932832142,1.0,0.0,0.0,0.0,0.0,0.0,4439.0,68.2,0.5,25.9,0.0,4.7,38802.0,7.4
173,40374192,2.791741472172352,2.804656538969617,3.0,0.0441558936126537,1.8676176619398737,0.0,0.0,1.0,0.0,0.0,0.0,4463.0,79.1,1.1,5.4,1.3,11.0,98530.0,2.6
174,40374266,2.7849877236057523,2.8146341463414632,2.0,0.0768057304430988,1.3027679293688446,0.0,0.0,1.0,0.0,0.0,0.0,3299.0,72.9,3.8,4.2,0.0,15.6,84944.0,8.4
175,40374277,2.7849877236057523,2.8146341463414632,3.0,0.0132557365001836,1.250967089748272,0.0,0.0,1.0,0.0,0.0,0.0,3299.0,72.9,3.8,4.2,0.0,15.6,84944.0,8.4
176,40374415,2.802474591250552,2.733296213808463,3.0,0.0856341324454754,0.9857986139011008,0.0,0.0,1.0,0.0,0.0,0.0,6264.0,77.4,3.7,5.5,0.0,9.5,68694.0,3.4
177,40374711,2.831124894276854,2.8146341463414632,3.0,0.0574932249845401,0.7902238561573837,0.0,0.0,1.0,0.0,0.0,0.0,6698.0,76.0,1.0,4.8,0.3,16.8,116745.0,4.5
178,40374834,2.7971556886227544,2.804656538969617,3.0,0.1479239501836853,0.7853369394112427,0.0,0.0,1.0,0.0,0.0,0.0,7897.0,34.8,1.0,5.9,0.4,55.1,53593.0,5.8
179,40374974,2.831124894276854,2.863381160324392,3.0,0.0268273742835526,1.06025531001908,0.0,0.0,1.0,0.0,0.0,0.0,4858.0,56.1,4.0,22.8,0.3,15.0,64861.0,7.9
180,40375286,2.937984496124031,2.7798186201354604,3.0,1.4064388978140194,7.420214451707353,0.0,0.0,0.0,1.0,0.0,1.0,5996.0,63.1,4.6,27.5,0.0,3.7,38332.0,10.9
181,40375369,2.5942028985507246,2.779818620135461,3.0,1.6631881038256355,6.877522931919411,0.0,0.0,0.0,1.0,0.0,1.0,2168.0,18.8,4.7,21.3,0.0,44.3,19449.0,14.0
182,40375616,2.791741472172352,2.804656538969617,3.0,0.0357760391439848,1.6745381458049138,0.0,0.0,1.0,0.0,0.0,0.0,4463.0,79.1,1.1,5.4,1.3,11.0,98530.0,2.6
183,40375699,2.8236765318882866,2.804656538969617,3.0,0.0231350426690179,1.652987007161821,0.0,0.0,1.0,0.0,0.0,0.0,6330.0,79.7,1.0,4.8,0.0,10.8,112321.0,5.8
184,40375839,2.77466433158202,2.834724483081079,2.0,0.0401867785864058,1.4956824863651648,0.0,0.0,1.0,0.0,0.0,0.0,2899.0,76.2,3.2,5.7,0.0,11.7,130372.0,4.8
185,40375929,2.846702317290552,2.804656538969617,3.0,0.8282922762646531,7.0605495837872825,0.0,1.0,0.0,0.0,0.0,0.0,4325.0,31.1,0.0,30.1,0.0,38.3,19841.0,9.9
186,40376142,2.817622950819672,2.804656538969617,3.0,0.0238331715283811,1.5380784596649204,0.0,0.0,1.0,0.0,0.0,0.0,11688.0,79.9,1.8,7.9,0.0,6.6,95574.0,4.6
187,40376290,2.717884130982368,2.834724483081079,3.0,0.8340248873250086,7.616186804730998,0.0,0.0,0.0,0.0,1.0,0.0,2609.0,78.7,4.8,8.8,0.0,6.8,41245.0,8.3
188,40376352,2.802474591250552,2.834724483081079,3.0,0.0799835072217685,1.310340648461909,0.0,0.0,1.0,0.0,0.0,0.0,6264.0,77.4,3.7,5.5,0.0,9.5,68694.0,3.4
189,40376493,2.790192926045016,2.828252788104089,3.0,0.1698552882659451,0.9070334012728676,0.0,0.0,1.0,0.0,0.0,0.0,11252.0,52.8,3.5,28.6,0.0,13.6,58239.0,3.3
190,40376496,2.784405824330672,2.834724483081079,3.0,0.0378027843889625,1.4439989003426272,0.0,0.0,1.0,0.0,0.0,0.0,6115.0,78.9,1.5,2.7,1.9,12.9,112005.0,4.3
191,40376718,2.7776606954689145,2.770758620689655,3.0,0.0707178065976685,1.1507701979094478,0.0,0.0,1.0,0.0,0.0,0.0,12427.0,76.4,1.4,6.1,0.0,13.1,109141.0,2.3
192,40376735,2.831124894276854,2.8146341463414632,3.0,0.0376290838383226,0.9060432621950404,0.0,0.0,1.0,0.0,0.0,1.0,6698.0,76.0,1.0,4.8,0.3,16.8,116745.0,4.5
193,40376944,2.802474591250552,2.733296213808463,2.0,0.051230294359379,1.1406745130057252,0.0,0.0,1.0,0.0,0.0,0.0,6264.0,77.4,3.7,5.5,0.0,9.5,68694.0,3.4
194,40377124,2.823045267489712,2.828252788104089,3.0,1.6512252314050748,9.842052717524854,1.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,17.5,77.8,0.0,4.8,69308.0,0.0
195,40377243,2.876777251184834,2.779818620135461,3.0,0.3938173881443371,7.346691742790305,1.0,0.0,0.0,0.0,0.0,1.0,3502.0,16.5,11.0,68.0,0.0,0.0,20184.0,15.7
196,40377294,2.809284818067754,2.91324028668427,3.0,1.3913856000722475,4.530444209569747,0.0,0.0,0.0,1.0,0.0,0.0,3086.0,74.5,1.2,19.6,0.8,3.9,24752.0,4.7
197,40377325,2.790192926045016,2.9132402866842697,3.0,0.0150596773900951,0.6160710905133577,0.0,0.0,1.0,0.0,0.0,0.0,8032.0,69.2,3.5,6.3,0.0,18.8,93503.0,6.9
198,40377385,2.720496894409938,2.779818620135461,3.0,0.2332807068670888,6.554511375552164,0.0,0.0,0.0,1.0,0.0,0.0,3556.0,39.7,0.2,9.0,0.0,47.5,29392.0,7.5
199,40377630,2.801546391752577,2.834724483081079,3.0,0.0399742515605477,0.2109030020662561,0.0,0.0,1.0,0.0,0.0,0.0,7306.0,60.1,2.4,10.0,0.0,25.4,101494.0,2.2
200,40377789,2.881025641025641,2.863381160324392,3.0,0.0005078614678626,1.7159127769995728,0.0,0.0,1.0,0.0,0.0,0.0,9120.0,83.4,2.5,6.2,0.0,6.4,105968.0,1.3
201,40378035,2.780876494023905,2.973777462792346,3.0,0.526873080537816,5.889423564564988,0.0,0.0,0.0,1.0,0.0,1.0,4434.0,13.1,1.3,22.1,0.0,63.1,22832.0,6.9
202,40378136,2.694304253785148,2.834724483081079,3.0,0.0445664057833467,3.039484590021408,0.0,0.0,1.0,0.0,0.0,0.0,9545.0,68.3,7.7,12.1,0.0,8.1,71846.0,5.0
203,40378190,2.7948290241868223,2.733296213808463,3.0,0.0562227801331139,4.899996280242047,0.0,0.0,0.0,1.0,0.0,0.0,5442.0,59.3,4.3,14.7,0.0,20.5,51800.0,4.7
204,40378571,2.77466433158202,2.804656538969617,3.0,0.0059626613878821,1.622659735011332,0.0,0.0,1.0,0.0,0.0,0.0,5032.0,81.1,1.7,6.2,0.0,10.0,84699.0,4.0
205,40378579,2.8180542563143125,2.834724483081079,3.0,0.0412904920817507,0.9577198368875174,0.0,0.0,1.0,0.0,0.0,0.0,186.0,58.1,10.2,1.1,0.0,27.4,84762.0,4.3
206,40378796,2.720212765957447,2.834724483081079,3.0,0.3247600638118195,9.75600759843743,0.0,1.0,0.0,0.0,0.0,0.0,3150.0,82.5,7.0,9.0,0.0,0.7,34111.0,6.4
207,40378827,2.7766287487073424,2.689030362389814,3.0,1.0702451571682037,7.814074733192909,0.0,1.0,0.0,0.0,0.0,0.0,2314.0,79.5,0.0,17.1,0.0,3.4,19503.0,10.1
208,40378874,2.802474591250552,2.834724483081079,3.0,0.0417176827962608,1.19858783194621,0.0,0.0,1.0,0.0,0.0,0.0,6264.0,77.4,3.7,5.5,0.0,9.5,68694.0,3.4
209,40379026,2.688116486613433,2.6753664640686448,3.0,0.4644579259806454,2.429083070019742,0.0,0.0,0.0,1.0,0.0,0.0,6233.0,14.8,2.4,67.1,0.0,12.5,23480.0,7.4
210,40379149,2.802474591250552,2.804656538969617,3.0,0.1248953826577204,1.2252703112820356,0.0,0.0,1.0,0.0,0.0,0.0,6264.0,77.4,3.7,5.5,0.0,9.5,68694.0,3.4
211,40379304,2.77466433158202,2.834724483081079,3.0,0.0004636604425364,1.7077356337824992,0.0,0.0,1.0,0.0,0.0,0.0,5032.0,81.1,1.7,6.2,0.0,10.0,84699.0,4.0
212,40379566,2.8564356435643563,2.828252788104089,2.0,0.6173924592956949,3.922310374114345,0.0,0.0,0.0,1.0,0.0,1.0,3772.0,57.1,2.3,33.6,0.0,4.3,28120.0,7.0
213,40379573,2.819628647214854,2.973777462792346,3.0,0.3125680025036476,10.173765203173367,1.0,0.0,0.0,0.0,0.0,1.0,4377.0,4.0,76.1,17.7,0.0,0.3,24956.0,9.9
214,40379580,2.77466433158202,2.834724483081079,3.0,0.1815790556351667,1.393492722194129,0.0,0.0,1.0,0.0,0.0,0.0,8012.0,72.9,4.0,5.0,1.7,12.4,78800.0,4.3
215,40379662,2.7776606954689145,2.804656538969617,3.0,0.0265318207413233,1.361163239275872,0.0,0.0,1.0,0.0,0.0,0.0,11688.0,79.9,1.8,7.9,0.0,6.6,95574.0,4.6
216,40379746,2.7959025898724392,2.733296213808463,3.0,0.037743650066967,0.2476166507291909,0.0,0.0,1.0,0.0,0.0,0.0,1683.0,74.2,1.3,13.6,0.4,7.5,103118.0,3.6
217,40379890,2.830357142857143,2.834724483081079,3.0,0.0308686170226003,0.2879765491440041,0.0,0.0,1.0,0.0,0.0,1.0,6735.0,75.4,1.5,3.4,0.0,15.2,193017.0,1.6
218,40379920,2.791741472172352,2.834724483081079,2.0,0.0246968716578165,1.705164202179549,0.0,0.0,1.0,0.0,0.0,0.0,4467.0,88.1,0.2,4.9,0.8,1.9,209894.0,1.9
219,40380182,2.9999999999999423,2.834724483081079,3.0,0.0190942118266165,0.3976298743858146,0.0,0.0,1.0,0.0,0.0,0.0,5045.0,80.8,2.0,6.3,0.0,10.1,104572.0,4.9
220,40380253,2.709401709401709,2.834724483081079,3.0,0.20282251329456,8.851813119619356,1.0,0.0,0.0,0.0,0.0,0.0,3233.0,47.4,3.4,38.9,0.0,7.2,32688.0,5.7
221,40380432,2.802474591250552,2.834724483081079,3.0,0.0381414767290984,1.1986777496779262,0.0,0.0,1.0,0.0,0.0,0.0,4747.0,72.8,2.5,0.9,0.4,17.0,70297.0,3.6
222,40380457,2.831124894276854,2.689588564805872,3.0,0.0518235457072364,1.108385307558849,0.0,0.0,1.0,0.0,0.0,0.0,4858.0,56.1,4.0,22.8,0.3,15.0,64861.0,7.9
223,40380464,2.842293906810036,2.733296213808463,3.0,0.1176848649145586,3.219135537835581,0.0,1.0,0.0,0.0,0.0,0.0,3139.0,62.9,11.2,13.5,0.0,7.4,61541.0,4.2
224,40380517,2.816885964912281,2.689030362389814,3.0,0.0374798902437747,2.336333369924787,0.0,0.0,1.0,0.0,0.0,1.0,8486.0,62.8,4.0,20.2,0.0,9.6,87900.0,3.2
225,40380592,2.8570119156736937,2.834724483081079,3.0,0.2588160386887787,1.7176366124034412,0.0,1.0,0.0,0.0,0.0,0.0,2520.0,67.1,10.3,13.2,0.0,6.8,67878.0,0.9
226,40380657,2.8688946015424164,2.834724483081079,3.0,0.4237537607864185,9.668728848429351,0.0,1.0,0.0,0.0,0.0,0.0,2185.0,38.0,2.2,40.8,0.0,19.1,20040.0,12.2
227,40380660,2.784405824330672,2.8326446280991737,3.0,0.0746586441871488,1.3748299901329468,0.0,0.0,1.0,0.0,0.0,0.0,6115.0,78.9,1.5,2.7,1.9,12.9,112005.0,4.3
228,40380826,2.7849877236057523,2.834724483081079,3.0,0.048562592349051,1.2946580835165211,0.0,0.0,1.0,0.0,0.0,0.0,3299.0,72.9,3.8,4.2,0.0,15.6,84944.0,8.4
229,40380996,2.84902411021814,2.779818620135461,3.0,0.4928600838955591,3.5992000771237755,0.0,1.0,0.0,0.0,0.0,0.0,2961.0,68.3,3.9,16.3,0.0,10.0,59001.0,4.9
230,40381210,2.694304253785148,2.849557522123894,3.0,0.055595187652688,3.575915914615376,0.0,0.0,1.0,0.0,0.0,0.0,939.0,45.8,6.5,19.0,0.0,27.5,57343.0,8.1
231,40381420,2.77466433158202,2.733296213808463,2.0,0.0149101080304711,1.6208461160210648,0.0,0.0,1.0,0.0,0.0,0.0,2899.0,76.2,3.2,5.7,0.0,11.7,130372.0,4.8
232,40381551,2.8570119156736937,2.834724483081079,3.0,0.0257478259364688,1.489598576240314,0.0,1.0,0.0,0.0,0.0,1.0,2600.0,75.6,3.7,8.3,0.0,9.8,78881.0,7.9
233,40381595,2.801546391752577,2.804656538969617,3.0,0.0519766426668097,0.2120580780573127,0.0,0.0,1.0,0.0,0.0,0.0,6781.0,67.1,2.2,5.1,0.0,21.2,91200.0,4.1
234,40381720,2.805732484076433,2.6260712674785744,3.0,0.1519597266776724,1.7082072521052525,0.0,0.0,1.0,0.0,0.0,1.0,7871.0,76.7,3.7,5.8,0.0,12.7,58068.0,4.4
235,40381797,2.7959025898724392,2.689588564805872,3.0,0.0220182442113273,0.6018086005185909,0.0,0.0,1.0,0.0,0.0,0.0,7456.0,80.3,4.1,7.8,0.0,7.6,106868.0,6.7
236,40382052,2.810756972111554,2.834724483081079,3.0,4.507917811317995,11.908964914062434,0.0,0.0,0.0,0.0,1.0,1.0,4357.0,73.0,0.0,8.9,0.0,17.8,38259.0,4.4
237,40382652,2.88517745302714,2.779818620135461,3.0,0.4639655720253661,7.067656051890484,1.0,0.0,0.0,0.0,0.0,0.0,1364.0,55.1,1.5,41.2,0.0,0.0,33654.0,6.7
238,40382802,2.7959025898724392,2.8146341463414632,3.0,0.0045078327609146,0.3542294967013092,0.0,0.0,1.0,0.0,0.0,0.0,9116.0,79.6,1.9,5.6,0.0,12.4,128063.0,4.0
239,40383033,2.820864790665752,2.834724483081079,3.0,0.4578083767555954,6.468303556255843,0.0,1.0,0.0,0.0,0.0,0.0,2717.0,65.6,0.4,16.3,0.0,15.6,37289.0,13.6
240,40383044,2.820864790665752,2.779818620135461,3.0,0.6859011899542445,6.420648957767435,0.0,1.0,0.0,0.0,0.0,0.0,3423.0,64.2,0.7,19.3,0.0,11.5,32150.0,4.3
241,40383067,2.805732484076433,2.707920792079208,3.0,0.0449927657296773,1.8016556551945573,0.0,0.0,1.0,0.0,0.0,0.0,6476.0,64.1,1.5,17.3,0.0,14.8,59917.0,5.1
242,40383281,2.913265306122449,2.779818620135461,3.0,1.0369999685457305,9.008793535080658,0.0,0.0,0.0,1.0,0.0,0.0,4387.0,2.5,55.6,12.5,0.0,19.9,29050.0,7.8
243,40383284,2.905311778290993,2.804656538969617,3.0,1.5613224706763322,6.149143809517728,0.0,0.0,0.0,1.0,0.0,0.0,2436.0,59.5,0.0,11.3,2.0,25.1,37575.0,4.4
244,40383464,2.831124894276854,2.863381160324392,3.0,0.014171041782636,0.7216864343400097,0.0,0.0,1.0,0.0,0.0,0.0,982.0,72.8,2.2,7.1,0.0,17.8,118143.0,6.2
245,40383496,2.82614742698192,2.779818620135461,3.0,0.0454885166895108,0.5709569181739299,0.0,0.0,1.0,0.0,0.0,0.0,4374.0,66.0,1.9,10.6,0.0,19.5,93787.0,3.3
246,40383511,2.7917414721723524,2.834724483081079,3.0,0.0327543754016521,1.852591677936064,0.0,0.0,1.0,0.0,0.0,0.0,13162.0,82.9,1.3,6.8,0.0,7.5,91351.0,5.3
247,40383609,2.8067632850241546,2.6094334913900674,3.0,1.1074692194645388,9.779128872608844,0.0,0.0,0.0,0.0,1.0,1.0,4267.0,16.5,31.6,33.9,0.0,17.0,21594.0,8.0
248,40383819,2.8548387096774195,2.834724483081079,3.0,0.3366238214293074,9.197056883253635,1.0,0.0,0.0,0.0,0.0,0.0,3296.0,55.1,5.6,32.8,0.0,4.9,30925.0,14.1
249,40383825,2.831124894276854,2.707920792079208,2.0,0.07166856335413,0.8928192475913084,0.0,0.0,1.0,0.0,0.0,0.0,2775.0,59.9,4.1,17.9,0.0,16.0,88608.0,4.4
250,40384036,2.6537982565379825,2.91324028668427,3.0,0.10242169314907,7.169063105032446,0.0,1.0,0.0,0.0,0.0,0.0,3829.0,5.7,79.5,12.2,0.0,1.8,17953.0,14.2
251,40384188,2.7971556886227544,2.804656538969617,3.0,0.1813933611951131,0.887335062105838,0.0,0.0,1.0,0.0,0.0,0.0,7897.0,34.8,1.0,5.9,0.4,55.1,53593.0,5.8
252,40384340,2.77466433158202,2.834724483081079,3.0,0.0188677736925285,1.4086880839961806,0.0,0.0,1.0,0.0,0.0,0.0,4998.0,78.2,0.0,6.8,0.0,14.3,106434.0,10.4
253,40384458,2.7141931302657163,2.779818620135461,3.0,0.8650125025035368,2.9421292470312057,0.0,0.0,0.0,1.0,0.0,1.0,8196.0,3.1,2.0,82.6,0.0,8.7,15296.0,9.2
254,40384507,2.7878535773710484,2.7642857142857142,3.0,0.6809620060426869,2.388573934579305,0.0,1.0,0.0,0.0,0.0,0.0,1432.0,80.2,0.8,11.9,0.0,5.2,46312.0,3.4
255,40384528,2.77466433158202,2.7390350877192984,3.0,0.1350806581629304,1.669786998555577,0.0,0.0,1.0,0.0,0.0,0.0,8947.0,73.8,6.7,8.5,0.0,9.1,55645.0,4.1
256,40384575,2.6537982565379825,2.9132402866842697,3.0,0.0411628326112829,7.30829420391801,0.0,1.0,0.0,0.0,0.0,0.0,4438.0,0.0,75.2,23.1,0.0,0.0,12792.0,13.9
257,40384662,2.8238897396630933,2.779818620135461,3.0,0.6413166660149575,7.749688702857613,0.0,1.0,0.0,0.0,0.0,1.0,4457.0,84.6,1.3,8.3,0.0,5.1,26605.0,8.8
258,40384671,2.818045112781955,2.863381160324392,2.0,0.0548183431928976,1.161645981553208,0.0,0.0,1.0,0.0,0.0,0.0,8192.0,61.2,4.3,19.3,0.0,12.6,54804.0,7.1
259,40385157,2.77466433158202,2.821428571428572,3.0,0.1691888224100192,1.7795538385370115,0.0,0.0,1.0,0.0,0.0,0.0,8947.0,73.8,6.7,8.5,0.0,9.1,55645.0,4.1
260,40385161,2.784405824330672,2.834724483081079,3.0,0.0530698968253628,1.5664633774777,0.0,0.0,1.0,0.0,0.0,0.0,5599.0,81.4,1.4,8.5,0.0,7.4,114729.0,4.2
261,40385461,2.77466433158202,2.834724483081079,3.0,0.082203834812125,1.656618964041693,0.0,0.0,1.0,0.0,0.0,0.0,8947.0,73.8,6.7,8.5,0.0,9.1,55645.0,4.1
262,40385515,2.7959025898724392,2.9132402866842697,3.0,0.0277841079519993,0.4510231727922165,0.0,0.0,1.0,0.0,0.0,0.0,9116.0,79.6,1.9,5.6,0.0,12.4,128063.0,4.0
263,40385580,2.8180451127819546,2.804656538969617,3.0,0.0657388940495458,1.0206702808492911,0.0,0.0,1.0,0.0,0.0,0.0,6974.0,53.6,3.1,26.1,0.0,15.2,57341.0,6.6
264,40385587,2.762130177514793,2.828252788104089,3.0,0.0716816353352319,2.2974385324538,0.0,0.0,1.0,0.0,0.0,0.0,3861.0,84.4,0.3,5.8,0.0,6.9,189772.0,4.3
265,40385680,2.717741935483871,2.834724483081079,3.0,0.5367883743518009,9.16700887774203,1.0,0.0,0.0,0.0,0.0,0.0,7477.0,3.4,77.5,14.3,0.0,3.9,23052.0,13.2
266,40385693,2.7849877236057523,2.804656538969617,3.0,0.0670771427365357,1.2947851301613826,0.0,0.0,1.0,0.0,0.0,0.0,3299.0,72.9,3.8,4.2,0.0,15.6,84944.0,8.4
